roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out
298036,5359679,9,18500618,3,3,16,3
298033,5359628,12,18500391,2,3,24,3
298299,5364415,11,18516800,2,3,240,4
299866,5392616,7,18619451,3,3,18,3
299866,5392620,11,18619467,3,3,15,3
299866,5392621,12,18619472,3,3,27,2
298357,5365451,3,18520213,2,3,50,3
298357,5365460,12,18520244,2,3,13,2
298357,5365462,14,18520253,4,3,280,4
298478,5367627,1,18527706,3,3,17,2
299526,5386501,11,18598217,3,3,8,3
299046,5377851,1,18566505,3,3,20,3
299046,5377854,4,18566518,3,3,20,2
299762,5390745,8,18612814,2,3,75,4
299765,5390792,1,18612980,2,3,125,3
299765,5390809,18,18613051,3,3,15,2
299857,5392456,9,18618840,3,3,44,3
300000,5395033,12,18627983,3,3,25,3
300000,5395036,15,18627994,2,3,25,3
300000,5395037,16,18627999,3,3,20,3
300266,5399823,14,18645557,3,3,20,3
300794,5409315,4,18680530,3,3,15,3
300794,5409319,8,18680545,2,3,16,2
300794,5409321,10,18680553,3,3,20,2
300865,5410596,7,18685227,2,3,250,4
300865,5410601,12,18685247,2,3,200,5
300865,5410604,15,18685263,2,3,120,2
302543,5440795,2,18795840,2,3,25,3
303520,5458395,16,18859560,3,3,10,3
304027,5467516,11,18894256,3,3,61,3
304027,5467520,15,18894272,4,3,25,4
304027,5467521,16,18894279,4,3,17,3
304027,5467523,18,18894288,2,3,27,3
303902,5465260,5,18886312,2,3,240,4
303902,5465260,5,18886314,4,3,15,2
303992,5466876,1,18891931,3,3,30,4
303992,5466883,8,18891962,2,3,25,2
303992,5466892,17,18891996,4,3,30,3
303994,5466916,5,18892100,2,3,176,3
303994,5466923,12,18892132,2,3,124,4
303994,5466928,17,18892152,4,3,17,2
303995,5466931,2,18892167,2,3,136,3
303997,5466967,2,18892310,2,3,17,2
303998,5466990,7,18892364,3,3,17,3
303998,5466993,10,18892375,2,3,224,3
303998,5467001,18,18892410,3,3,19,2
305624,5496265,14,19000327,2,3,260,4
305784,5499133,2,19011173,4,3,15,3
305784,5499143,12,19011213,3,3,10,2
305784,5499149,18,19011238,3,3,10,4
305796,5499340,11,19011976,3,3,12,3
305796,5499342,13,19011983,2,3,121,4
306136,5505451,2,19032988,2,3,50,3
306136,5505452,3,19032992,2,3,40,3
306136,5505463,14,19033034,3,3,15,2
306136,5505466,17,19033043,3,3,20,2
306741,5516340,1,19072077,2,3,280,6
306741,5516340,1,19072079,4,3,20,4
306741,5516346,7,19072104,2,3,20,3
306699,5515593,10,19069345,2,3,86,3
306804,5517479,6,19076004,2,3,127,3
306804,5517484,11,19076025,2,3,93,3
307084,5522519,6,19094631,3,3,15,3
307084,5522522,9,19094644,3,3,10,3
307084,5522526,13,19094660,2,3,280,4
307084,5522530,17,19094676,2,3,137,5
307084,5522531,18,19094682,2,3,265,4
307120,5523179,18,19097126,4,3,25,4
307120,5523179,18,19097127,5,3,25,3
307284,5526119,6,19108414,3,3,23,3
307284,5526125,12,19108438,3,3,25,3
307333,5527010,15,19111874,2,3,25,2
308055,5539996,5,19157901,3,3,20,3
308055,5539997,6,19157905,2,3,10,2
308055,5539999,8,19157913,2,3,15,3
308055,5540002,11,19157925,3,3,15,2
308253,5543564,9,19171362,3,3,20,3
308253,5543565,10,19171366,2,3,200,5
310359,5581479,16,19307614,3,3,10,2
308464,5547358,5,19185545,2,3,15,4
309299,5562384,1,19240260,3,3,20,2
309299,5562386,3,19240268,3,3,20,3
309299,5562388,5,19240275,2,3,100,3
309299,5562391,8,19240288,2,3,15,2
309299,5562397,14,19240314,3,3,80,2
309714,5569859,6,19266009,3,3,30,2
309714,5569861,8,19266017,2,3,15,2
309519,5566348,5,19253761,4,3,25,4
309563,5567142,7,19256711,2,3,168,4
310766,5588792,3,19331887,2,3,12,3
310766,5588796,7,19331903,2,3,57,3
310767,5588808,1,19331917,3,3,20,2
310767,5588813,6,19331936,3,3,20,2
311152,5595738,1,19356396,3,3,15,2
311152,5595742,5,19356414,2,3,160,4
311152,5595747,10,19356432,3,3,15,3
311152,5595749,12,19356440,2,3,20,3
311152,5595749,12,19356441,3,3,15,2
311152,5595750,13,19356444,2,3,260,4
311152,5595755,18,19356465,3,3,15,2
311347,5599256,9,19369353,3,3,20,3
312285,5616145,14,19430194,3,3,18,3
311971,5610487,8,19410895,2,3,20,3
311971,5610495,16,19410929,3,3,30,3
312286,5616160,11,19430254,3,3,25,3
312253,5615563,8,19428217,3,3,30,3
312253,5615564,9,19428222,3,3,18,2
312253,5615567,12,19428236,4,3,16,2
312254,5615574,1,19428262,3,3,19,3
312254,5615579,6,19428282,3,3,80,3
312254,5615588,15,19428319,2,3,13,2
312270,5615868,7,19429223,3,3,11,3
312414,5618454,1,19437883,4,3,12,2
312414,5618456,3,19437890,3,3,12,2
312414,5618461,8,19437909,3,3,30,3
312458,5619248,3,19440567,3,3,30,2
312458,5619253,8,19440585,3,3,30,3
312458,5619261,16,19440622,4,3,20,2
313153,5631762,7,19485748,2,3,22,3
313310,5634582,1,19495666,3,3,20,2
313310,5634587,6,19495684,2,3,110,2
313643,5640590,15,19515303,2,3,25,3
314178,5650217,12,19550005,2,3,25,2
314449,5655084,1,19567922,3,3,30,3
314449,5655085,2,19567926,2,3,20,2
314449,5655087,4,19567933,3,3,15,2
314449,5655091,8,19567948,2,3,20,2
314449,5655096,13,19567966,2,3,15,2
314714,5659860,7,19585045,2,3,40,3
314714,5659861,8,19585050,3,3,15,2
314720,5659976,15,19585508,2,3,145,3
314720,5659977,16,19585512,2,3,20,3
314763,5660738,3,19588121,3,3,15,3
314763,5660748,13,19588168,2,3,15,3
314867,5662620,13,19594499,2,3,124,3
315840,5680123,2,19657561,4,3,12,3
315840,5680133,12,19657602,3,3,50,2
315840,5680139,18,19657626,3,3,18,3
315840,5680139,18,19657627,4,3,15,2
314908,5663353,8,19596612,3,3,30,3
314908,5663358,13,19596634,2,3,39,2
314908,5663359,14,19596638,3,3,22,2
314908,5663361,16,19596645,2,3,37,3
314908,5663362,17,19596649,2,3,130,3
314908,5663363,18,19596654,3,3,16,3
315090,5666623,2,19608764,2,3,15,3
315090,5666627,6,19608781,3,3,9,3
315090,5666639,18,19608832,3,3,15,3
318015,5719261,8,19797256,2,3,20,3
315135,5667437,6,19611548,2,3,25,4
315135,5667439,8,19611556,2,3,20,3
315999,5682987,4,19667609,4,3,15,3
318423,5726600,3,19824370,2,3,18,3
316276,5687955,4,19685182,4,3,15,2
316298,5688348,1,19686376,4,3,15,3
316298,5688350,3,19686383,2,3,28,3
316345,5689204,11,19688949,2,3,90,3
316345,5689209,16,19688967,2,3,120,3
316353,5689342,5,19689438,3,3,15,3
316353,5689345,8,19689450,3,3,18,3
316742,5696354,15,19714175,2,3,20,2
316742,5696355,16,19714179,3,3,15,2
316961,5700284,3,19728387,3,3,20,3
316961,5700289,8,19728408,2,3,88,2
316961,5700291,10,19728416,3,3,20,2
316950,5700085,2,19727587,2,3,110,4
316950,5700085,2,19727588,3,3,18,3
316950,5700096,13,19727636,2,3,275,4
316950,5700098,15,19727646,3,3,19,3
316950,5700101,18,19727661,3,3,54,3
316954,5700169,14,19727904,2,3,25,3
316954,5700173,18,19727925,4,3,20,2
317076,5702359,8,19735704,3,3,15,2
317173,5704106,9,19742357,2,3,250,4
317474,5709526,11,19762820,2,3,345,4
317483,5709686,9,19763457,5,3,28,3
317483,5709689,12,19763470,2,3,25,2
317563,5711123,6,19768546,3,3,20,3
317563,5711131,14,19768579,3,3,20,3
317563,5711134,17,19768591,2,3,20,3
317655,5712785,12,19774229,2,3,280,5
317655,5712790,17,19774253,3,3,20,2
318426,5726666,15,19824584,2,3,110,4
318426,5726668,17,19824592,2,3,135,3
318517,5728297,8,19830844,2,3,12,3
318517,5728301,12,19830861,2,3,132,3
318517,5728306,17,19830881,2,3,14,4
318517,5728306,17,19830882,3,3,10,3
318618,5730112,5,19837231,3,3,45,3
318618,5730117,10,19837256,3,3,25,3
318618,5730125,18,19837292,2,3,160,4
318512,5728203,4,19830401,4,3,25,2
318516,5728286,15,19830799,2,3,15,3
318516,5728288,17,19830808,2,3,10,2
318584,5729503,8,19835012,3,3,8,2
318584,5729506,11,19835023,2,3,24,3
318586,5729549,18,19835161,4,3,20,3
318587,5729550,1,19835166,3,3,112,3
318587,5729552,3,19835174,3,3,19,2
318587,5729558,9,19835198,2,3,147,3
318587,5729559,10,19835203,3,3,17,3
318591,5729624,3,19835491,2,3,18,3
318591,5729625,4,19835496,3,3,10,3
318692,5731440,1,19842076,3,3,25,2
318692,5731447,8,19842101,3,3,15,3
318758,5732643,16,19846478,2,3,58,5
318952,5736122,3,19859066,2,3,88,3
318971,5736465,4,19860271,3,3,20,3
318973,5736500,3,19860378,2,3,50,4
318994,5736876,1,19861781,4,3,4,3
319085,5738529,16,19867936,2,3,135,3
319085,5738530,17,19867940,2,3,13,3
319168,5740011,4,19873489,3,3,33,4
