roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out
112044,2012284,2,6588994,2,2,135,3
112044,2012284,2,6588995,3,2,18,2
112044,2012287,5,6589005,2,2,300,4
112044,2012288,6,6589010,2,2,110,3
113445,2037501,1,6677914,3,2,25,4
113445,2037501,1,6677915,4,2,4,3
113445,2037505,5,6677929,2,2,184,5
113445,2037505,5,6677930,3,2,30,4
113445,2037507,7,6677940,3,2,15,3
113445,2037507,7,6677941,4,2,12,2
113445,2037508,8,6677944,2,2,130,3
113445,2037509,9,6677948,2,2,145,3
113445,2037510,10,6677952,2,2,56,4
113445,2037511,11,6677957,2,2,125,3
113445,2037513,13,6677964,2,2,185,5
113445,2037513,13,6677966,4,2,25,3
113445,2037514,14,6677970,2,2,190,5
113445,2037514,14,6677972,4,2,25,3
113445,2037516,16,6677980,2,2,155,4
113445,2037516,16,6677981,3,2,25,3
113445,2037517,17,6677986,3,2,20,3
113445,2037518,18,6677990,2,2,255,4
105119,1887633,1,6141882,3,2,15,3
105119,1887637,5,6141898,3,2,52,3
105119,1887638,6,6141902,2,2,125,2
105119,1887639,7,6141905,2,2,15,2
105119,1887644,12,6141923,2,2,45,2
105119,1887649,17,6141945,3,2,25,3
96886,1739458,2,5616871,3,2,12,1
96886,1739460,4,5616878,2,2,22,2
96886,1739461,5,5616882,3,2,18,2
96886,1739463,7,5616889,2,2,18,2
96886,1739464,8,5616893,3,2,20,2
96886,1739468,12,5616909,2,2,22,2
96886,1739470,14,5616916,2,2,250,4
96886,1739471,15,5616921,2,2,150,4
96886,1739474,18,5616933,2,2,125,3
86619,1554670,2,4993011,2,2,150,4
86619,1554670,2,4993012,3,2,25,3
86619,1554671,3,4993016,2,2,63,2
86619,1554673,5,4993022,2,2,210,3
86619,1554673,5,4993023,3,2,25,2
86619,1554675,7,4993030,2,2,220,4
86619,1554675,7,4993031,3,2,55,3
86619,1554676,8,4993036,3,2,240,4
86619,1554676,8,4993038,5,2,3,2
86619,1554677,9,4993041,2,2,104,2
86619,1554678,10,4993044,2,2,210,4
86619,1554679,11,4993049,2,2,85,3
86619,1554683,15,4993064,2,2,6,2
86619,1554684,16,4993067,2,2,4,3
86619,1554686,18,4993074,2,2,120,3
86619,1554686,18,4993075,3,2,6,2
87029,1562031,1,5016555,3,2,5,2
87029,1562032,2,5016558,2,2,150,4
87029,1562032,2,5016559,3,2,25,3
87029,1562033,3,5016563,2,2,63,2
87029,1562035,5,5016569,2,2,210,3
87029,1562035,5,5016570,3,2,25,2
87029,1562037,7,5016577,2,2,220,4
87029,1562037,7,5016578,3,2,55,3
87029,1562038,8,5016583,3,2,240,4
87029,1562038,8,5016585,5,2,3,2
87029,1562039,9,5016588,2,2,104,2
87029,1562040,10,5016591,2,2,210,4
87029,1562041,11,5016596,2,2,85,3
87029,1562045,15,5016611,2,2,6,2
87029,1562046,16,5016614,2,2,4,3
87029,1562048,18,5016621,2,2,120,3
87029,1562048,18,5016622,3,2,6,2
86913,1559943,1,5010461,3,2,185,3
86913,1559944,2,5010466,3,2,5,3
86913,1559944,2,5010467,4,2,3,2
86913,1559945,3,5010470,2,2,25,3
86913,1559946,4,5010474,2,2,11,1
86922,1560105,1,5010877,2,2,340,4
86922,1560106,2,5010883,3,2,5,2
86922,1560109,5,5010893,2,2,190,3
86922,1560112,8,5010908,3,2,15,3
86922,1560118,14,5010920,2,2,98,3
87125,1563760,2,5022480,2,2,173,4
87125,1563760,2,5022481,3,2,9,3
87125,1563763,5,5022491,2,2,180,3
87125,1563764,6,5022496,3,2,9,2
87140,1564038,10,5023382,2,2,175,4
87140,1564039,11,5023387,2,2,104,3
87140,1564040,12,5023391,2,2,175,4
87140,1564040,12,5023392,3,2,25,3
87140,1564042,14,5023399,2,2,60,3
87140,1564043,15,5023404,3,2,45,3
87140,1564043,15,5023405,4,2,20,2
87140,1564044,16,5023408,2,2,70,3
87288,1566694,2,5032922,2,2,73,2
87288,1566695,3,5032926,2,2,194,3
87288,1566699,7,5032942,2,2,17,3
87288,1566702,10,5032953,2,2,159,4
87288,1566702,10,5032954,3,2,16,3
87288,1566703,11,5032958,2,2,309,4
87288,1566709,17,5032983,3,2,42,3
87360,1567995,7,5038080,3,2,220,2
87360,1568000,12,5038100,2,2,210,3
88090,1581129,1,5082944,2,2,280,4
88090,1581129,1,5082945,3,2,80,3
88090,1581130,2,5082949,2,2,165,4
88090,1581136,8,5082954,2,2,330,5
88090,1581136,8,5082956,4,2,35,3
88090,1581137,9,5082960,2,2,130,3
88090,1581139,11,5082968,2,2,90,3
88090,1581142,14,5082979,2,2,30,3
88090,1581143,15,5082983,2,2,35,2
88132,1581886,2,5085809,2,2,110,4
88132,1581886,2,5085810,3,2,5,3
88132,1581891,7,5085830,3,2,90,3
88132,1581893,9,5085838,2,2,100,3
88132,1581895,11,5085846,2,2,72,3
88133,1581903,1,5085865,3,2,194,3
88133,1581903,1,5085866,4,2,20,2
88133,1581905,3,5085873,2,2,41,3
88133,1581912,10,5085901,2,2,200,4
88133,1581912,10,5085902,3,2,41,3
88133,1581914,12,5085911,3,2,15,3
88133,1581918,16,5085927,2,2,75,3
88133,1581920,18,5085934,2,2,170,3
88432,1587285,1,5104484,2,2,174,4
88432,1587285,1,5104485,3,2,20,3
88432,1587288,4,5104496,2,2,163,3
88432,1587294,10,5104520,2,2,128,3
88432,1587296,12,5104525,1,2,402,5
88432,1587296,12,5104526,2,2,138,4
88432,1587296,12,5104527,3,2,7,3
88432,1587298,14,5104535,2,2,184,4
88441,1587448,2,5105026,2,2,160,3
88441,1587449,3,5105030,2,2,35,3
88441,1587451,5,5105037,2,2,190,3
88441,1587452,6,5105041,2,2,130,4
88441,1587452,6,5105042,3,2,8,3
88441,1587454,8,5105051,2,2,300,5
88547,1589364,10,5110997,2,2,250,5
88547,1589364,10,5110998,3,2,110,4
88547,1589365,11,5111003,2,2,170,3
88547,1589371,17,5111025,2,2,25,2
88992,1597365,1,5137965,2,2,186,3
88992,1597365,1,5137966,3,2,24,2
88992,1597366,2,5137969,2,2,18,3
88992,1597367,3,5137973,2,2,170,4
88622,1590705,1,5115124,2,2,300,4
88622,1590709,5,5115129,2,2,135,4
88622,1590711,7,5115139,3,2,45,3
88622,1590712,8,5115143,2,2,300,4
88622,1590713,9,5115148,2,2,121,3
88674,1591649,9,5118209,3,2,90,3
88674,1591652,12,5118221,3,2,20,3
88674,1591654,14,5118229,3,2,30,3
90320,1621284,16,5217129,2,2,10,3
90320,1621285,17,5217134,3,2,20,2
88803,1593963,1,5125993,2,2,320,4
88803,1593965,3,5126002,2,2,72,3
88803,1593972,10,5126015,3,2,35,2
88803,1593973,11,5126018,2,2,160,3
88806,1594017,1,5126132,2,2,350,5
88806,1594018,2,5126139,3,2,170,3
88806,1594018,2,5126140,4,2,80,2
88806,1594019,3,5126143,2,2,69,4
88806,1594022,6,5126156,3,2,12,2
88806,1594023,7,5126159,2,2,200,4
88806,1594024,8,5126164,2,2,350,4
88806,1594025,9,5126170,3,2,100,4
88806,1594025,9,5126171,4,2,25,3
88806,1594029,13,5126188,2,2,8,3
88806,1594034,18,5126205,2,2,124,3
88880,1595349,1,5130767,3,2,62,2
88880,1595353,5,5130782,2,2,180,5
88880,1595353,5,5130783,3,2,180,4
88880,1595356,8,5130795,2,2,226,4
88880,1595357,9,5130800,2,2,135,5
88880,1595357,9,5130801,3,2,115,4
88880,1595358,10,5130806,2,2,115,4
88880,1595359,11,5130812,3,2,10,3
88880,1595362,14,5130825,2,2,78,3
88880,1595364,16,5130833,3,2,25,5
89075,1598859,1,5142885,3,2,18,3
89075,1598860,2,5142889,2,2,163,3
89075,1598862,4,5142898,3,2,8,3
89075,1598867,9,5142916,2,2,181,3
89075,1598869,11,5142924,2,2,179,3
89075,1598870,12,5142928,2,2,160,3
89075,1598872,14,5142936,3,2,8,2
89075,1598874,16,5142944,2,2,12,3
89075,1598875,17,5142949,3,2,145,3
89075,1598876,18,5142954,3,2,20,2
89076,1598877,1,5142957,2,2,300,4
89076,1598877,1,5142958,3,2,135,3
89076,1598878,2,5142963,3,2,17,2
89076,1598879,3,5142966,2,2,42,3
89076,1598881,5,5142974,3,2,6,3
89076,1598886,10,5142998,2,2,200,4
89076,1598888,12,5143007,2,2,154,4
89076,1598891,15,5143018,2,2,7,2
89076,1598894,18,5143029,3,2,35,3
89303,1602963,1,5157381,2,2,78,4
89303,1602964,2,5157386,2,2,5,6
89303,1602964,2,5157387,3,2,10,5
89303,1602964,2,5157388,4,2,70,4
89303,1602966,4,5157396,2,2,5,3
89303,1602967,5,5157401,2,2,200,5
89303,1602971,9,5157421,2,2,149,3
89303,1602972,10,5157425,2,2,160,5
89303,1602974,12,5157437,3,2,15,3
89303,1602975,13,5157441,2,2,250,5
89303,1602975,13,5157442,3,2,50,4
89303,1602976,14,5157448,2,2,120,3
89303,1602978,16,5157456,2,2,175,4
89303,1602978,16,5157457,3,2,160,3
89368,1604134,2,5161408,2,2,22,3
89368,1604136,4,5161417,3,2,22,3
89368,1604139,7,5161428,2,2,123,3
89368,1604141,9,5161438,3,2,101,3
89502,1606545,1,5169054,2,2,78,4
89502,1606546,2,5169059,2,2,5,6
89502,1606546,2,5169060,3,2,10,5
89502,1606546,2,5169061,4,2,70,4
89502,1606548,4,5169069,2,2,5,3
89502,1606549,5,5169074,2,2,200,5
89502,1606553,9,5169094,2,2,149,3
89502,1606554,10,5169098,2,2,160,5
89502,1606556,12,5169110,3,2,15,3
89502,1606557,13,5169114,2,2,250,5
89502,1606557,13,5169115,3,2,50,4
89502,1606558,14,5169121,2,2,120,3
89502,1606560,16,5169129,2,2,175,4
89502,1606560,16,5169130,3,2,160,3
90838,1630600,8,5247326,3,2,150,3
90838,1630601,9,5247331,3,2,140,4
90838,1630603,11,5247342,2,2,8,2
90838,1630604,12,5247346,3,2,8,3
90838,1630605,13,5247350,2,2,300,4
90838,1630606,14,5247355,2,2,160,3
89999,1615492,2,5199186,2,2,136,3
89999,1615495,5,5199199,3,2,12,3
89999,1615504,14,5199234,3,2,122,3
89999,1615506,16,5199242,2,2,18,3
89999,1615508,18,5199251,3,2,28,3
90011,1615708,2,5199668,2,2,12,3
90011,1615719,13,5199713,2,2,150,3
90011,1615719,13,5199714,3,2,15,2
90011,1615720,14,5199717,2,2,28,3
90011,1615721,15,5199722,3,2,35,3
90043,1616283,1,5201621,3,2,310,3
90043,1616284,2,5201626,2,2,40,3
90043,1616286,4,5201637,4,2,5,3
90043,1616288,6,5201644,2,2,125,4
90043,1616289,7,5201649,2,2,230,4
90043,1616291,9,5201658,2,2,25,2
90043,1616293,11,5201666,3,2,10,3
90043,1616295,13,5201675,3,2,10,3
90043,1616296,14,5201680,3,2,15,2
90567,1625716,2,5231792,2,2,30,3
90567,1625717,3,5231796,2,2,126,3
90567,1625717,3,5231797,3,2,12,2
90567,1625718,4,5231801,3,2,14,2
90567,1625719,5,5231805,3,2,56,3
90567,1625720,6,5231809,2,2,22,3
90567,1625721,7,5231814,3,2,24,2
90327,1621404,10,5217514,2,2,60,4
90327,1621406,12,5217523,2,2,55,3
90327,1621406,12,5217524,3,2,10,2
90327,1621407,13,5217527,2,2,20,6
90327,1621407,13,5217528,3,2,60,5
90327,1621407,13,5217529,4,2,60,4
90327,1621407,13,5217530,5,2,30,3
90327,1621410,16,5217541,2,2,200,3
90327,1621412,18,5217549,2,2,8,3
91042,1634267,3,5259484,2,2,8,2
91042,1634268,4,5259487,2,2,249,4
91042,1634269,5,5259492,2,2,14,2
91042,1634270,6,5259495,2,2,106,3
91042,1634271,7,5259500,3,2,136,4
91042,1634273,9,5259509,2,2,133,2
91042,1634274,10,5259513,3,2,30,3
91042,1634275,11,5259518,3,2,14,3
91042,1634277,13,5259526,3,2,118,3
91042,1634279,15,5259533,2,2,112,3
91042,1634280,16,5259537,2,2,100,2
91042,1634281,17,5259541,3,2,65,3
90841,1630657,11,5247432,3,2,9,3
90841,1630658,12,5247436,2,2,170,3
90841,1630661,15,5247447,2,2,40,3
90841,1630662,16,5247451,2,2,40,3
90842,1630675,11,5247467,2,2,157,3
90842,1630675,11,5247468,3,2,40,2
90842,1630680,16,5247486,3,2,94,2
91785,1647640,2,5302779,2,2,20,2
91785,1647642,4,5302786,2,2,151,3
91785,1647648,10,5302811,2,2,171,4
91785,1647648,10,5302812,3,2,20,3
91082,1634996,12,5261815,3,2,180,3
91082,1634998,14,5261824,2,2,125,4
91082,1635002,18,5261842,2,2,140,3
91289,1638711,1,5273086,2,2,25,4
91289,1638713,3,5273094,2,2,119,4
91289,1638714,4,5273099,2,2,270,4
91289,1638716,6,5273108,2,2,180,3
91289,1638716,6,5273109,3,2,25,2
91289,1638717,7,5273113,3,2,77,4
91289,1638722,12,5273133,2,2,10,3
91289,1638723,13,5273138,3,2,80,4
91289,1638723,13,5273139,4,2,59,3
91289,1638725,15,5273148,4,2,10,3
91289,1638728,18,5273159,2,2,220,4
91289,1638728,18,5273160,3,2,90,3
91534,1643121,1,5288175,3,2,48,3
91534,1643121,1,5288176,4,2,8,2
91534,1643122,2,5288179,2,2,15,3
91534,1643126,6,5288195,4,2,15,3
91534,1643130,10,5288210,2,2,150,3
91534,1643131,11,5288215,3,2,25,3
91534,1643132,12,5288220,3,2,400,5
91534,1643133,13,5288226,2,2,25,2
91534,1643137,17,5288245,2,2,240,5
91534,1643137,17,5288246,3,2,200,4
91534,1643138,18,5288251,2,2,130,5
91786,1647657,1,5302822,2,2,45,3
91786,1647658,2,5302826,2,2,212,2
91786,1647658,2,5302827,3,2,14,1
91786,1647659,3,5302829,2,2,156,4
91786,1647659,3,5302830,3,2,12,3
91786,1647660,4,5302834,2,2,15,1
91786,1647662,6,5302841,3,2,110,4
91786,1647665,9,5302853,2,2,124,3
91786,1647672,16,5302880,2,2,25,3
91786,1647673,17,5302884,2,2,20,3
91786,1647674,18,5302889,3,2,25,3
91787,1647676,2,5302896,2,2,208,4
91787,1647676,2,5302897,3,2,45,3
91787,1647677,3,5302901,2,2,159,4
91787,1647679,5,5302909,2,2,168,4
91787,1647679,5,5302910,3,2,15,3
91787,1647680,6,5302914,2,2,222,4
91787,1647680,6,5302915,3,2,30,3
91787,1647681,7,5302919,2,2,124,3
91787,1647683,9,5302926,2,2,178,2
91787,1647684,10,5302929,2,2,166,4
91787,1647684,10,5302930,3,2,22,3
91787,1647685,11,5302934,2,2,255,3
91787,1647685,11,5302935,3,2,35,2
91787,1647687,13,5302944,2,2,18,3
91787,1647692,18,5302964,4,2,118,3
93456,1677721,5,5404895,3,2,30,3
91879,1649331,1,5308345,3,2,45,6
91879,1649331,1,5308347,5,2,45,4
91879,1649334,4,5308360,2,2,110,3
91879,1649335,5,5308364,2,2,90,4
91879,1649335,5,5308365,3,2,25,3
91879,1649337,7,5308375,2,2,35,3
91879,1649339,9,5308384,2,2,130,4
91879,1649340,10,5308389,2,2,50,3
91879,1649340,10,5308390,3,2,8,2
91879,1649341,11,5308393,2,2,10,2
91879,1649342,12,5308396,2,2,330,4
91879,1649344,14,5308405,2,2,90,4
91879,1649345,15,5308412,4,2,121,3
91879,1649346,16,5308416,2,2,140,3
92151,1654227,1,5325246,2,2,120,1
92151,1654229,3,5325254,2,2,155,4
92151,1654233,7,5325272,2,2,155,2
93453,1677663,1,5404672,2,2,118,3
93453,1677664,2,5404676,2,2,10,2
93453,1677665,3,5404679,2,2,140,3
93453,1677670,8,5404700,3,2,14,3
93453,1677671,9,5404704,2,2,300,4
92915,1667979,1,5372048,2,2,110,3
92915,1667982,4,5372060,2,2,10,3
92915,1667983,5,5372065,3,2,112,4
92915,1667988,10,5372086,2,2,132,3
92915,1667996,18,5372120,2,2,160,3
93089,1671113,3,5382075,4,2,15,2
93089,1671115,5,5382084,2,2,10,2
93089,1671116,6,5382087,2,2,152,3
93089,1671117,7,5382091,2,2,160,3
93089,1671123,13,5382116,2,2,290,3
93089,1671124,14,5382120,2,2,13,3
93089,1671126,16,5382131,4,2,7,2
93455,1677702,4,5404817,2,2,16,2
93455,1677703,5,5404821,3,2,22,3
93455,1677706,8,5404832,2,2,145,4
93455,1677706,8,5404833,3,2,25,3
93455,1677709,11,5404846,2,2,141,2
93455,1677713,15,5404860,2,2,170,4
93455,1677715,17,5404869,2,2,28,3
93566,1679698,2,5411592,2,2,25,2
93566,1679699,3,5411596,3,2,90,3
93566,1679703,7,5411612,2,2,167,4
93566,1679705,9,5411622,2,2,5,3
93566,1679707,11,5411631,3,2,12,3
93566,1679708,12,5411635,2,2,35,2
93566,1679713,17,5411654,3,2,6,3
93876,1685287,11,5430824,2,2,140,3
93876,1685290,14,5430835,2,2,50,3
94591,1698158,12,5474535,2,2,160,3
94591,1698159,13,5474539,2,2,17,3
94591,1698160,14,5474543,2,2,80,3
94591,1698162,16,5474551,2,2,15,3
94591,1698162,16,5474552,3,2,5,2
94591,1698163,17,5474555,2,2,25,2
94127,1689795,1,5446178,2,2,115,2
94127,1689800,6,5446197,2,2,145,3
94127,1689807,13,5446226,2,2,240,4
94127,1689808,14,5446231,2,2,120,3
96756,1737119,3,5608832,2,2,20,2
96756,1737120,4,5608836,3,2,15,2
96756,1737121,5,5608839,2,2,180,4
96756,1737121,5,5608841,4,2,15,2
96756,1737123,7,5608847,2,2,18,2
96756,1737124,8,5608851,3,2,20,1
96756,1737129,13,5608867,3,2,12,2
96756,1737130,14,5608871,3,2,35,4
96756,1737133,17,5608884,2,2,150,3
96756,1737134,18,5608889,3,2,12,2
96885,1739440,2,5616800,3,2,10,2
96885,1739445,7,5616820,2,2,25,2
96885,1739445,7,5616821,3,2,15,1
96885,1739448,10,5616831,2,2,135,2
96885,1739450,12,5616837,2,2,15,3
96885,1739451,13,5616841,2,2,85,4
96885,1739454,16,5616855,2,2,18,2
96982,1741185,1,5622821,4,2,11,2
96982,1741186,2,5622825,3,2,200,3
96982,1741187,3,5622829,2,2,25,3
96982,1741191,7,5622844,2,2,15,2
96982,1741192,8,5622848,3,2,12,2
96982,1741194,10,5622856,3,2,15,3
96982,1741198,14,5622873,5,2,10,3
97349,1747792,2,5645934,3,2,15,2
97349,1747795,5,5645945,3,2,30,3
97349,1747797,7,5645953,2,2,10,1
97349,1747800,10,5645963,2,2,150,4
97349,1747802,12,5645971,2,2,25,2
97349,1747805,15,5645985,3,2,20,2
97349,1747807,17,5645992,3,2,10,2
97964,1758867,7,5684952,2,2,25,2
97964,1758868,8,5684956,3,2,25,3
97964,1758872,12,5684971,2,2,20,2
97964,1758873,13,5684975,2,2,135,4
97964,1758873,13,5684976,3,2,20,3
97964,1758876,16,5684989,2,2,20,3
97965,1758881,3,5685011,2,2,67,3
97965,1758885,7,5685026,2,2,10,2
97965,1758887,9,5685033,2,2,90,3
97965,1758888,10,5685037,2,2,180,3
97965,1758893,15,5685059,4,2,50,3
97965,1758894,16,5685063,2,2,22,2
98106,1761420,4,5693835,3,2,25,2
98106,1761421,5,5693840,4,2,20,1
98106,1761424,8,5693853,3,2,30,3
98106,1761426,10,5693861,2,2,170,5
98106,1761430,14,5693880,2,2,300,4
98246,1763943,7,5702454,2,2,20,2
98246,1763946,10,5702467,3,2,30,4
98246,1763946,10,5702468,4,2,15,3
98246,1763949,13,5702479,2,2,90,3
98246,1763950,14,5702484,3,2,25,3
98246,1763951,15,5702489,3,2,15,2
98246,1763953,17,5702497,3,2,12,2
98348,1765773,1,5709009,3,2,30,3
98348,1765774,2,5709014,3,2,40,3
98348,1765782,10,5709043,2,2,160,4
98348,1765784,12,5709051,2,2,25,3
98348,1765785,13,5709055,2,2,130,3
98348,1765786,14,5709059,2,2,265,4
98348,1765786,14,5709060,3,2,70,3
98348,1765790,18,5709075,2,2,120,2
98348,1765790,18,5709076,3,2,15,1
98431,1767272,6,5713965,3,2,20,3
98431,1767272,6,5713966,4,2,10,2
98431,1767274,8,5713975,3,2,40,3
98431,1767275,9,5713980,3,2,10,2
98431,1767276,10,5713983,2,2,145,4
98431,1767276,10,5713984,3,2,30,3
98431,1767284,18,5714017,3,2,25,2
98448,1767577,5,5714895,3,2,70,2
98448,1767579,7,5714902,2,2,18,3
98448,1767581,9,5714910,2,2,110,3
98448,1767582,10,5714914,2,2,145,3
98448,1767585,13,5714927,3,2,15,2
98448,1767586,14,5714931,3,2,20,2
98448,1767590,18,5714944,2,2,120,3
98583,1770005,3,5722964,2,2,40,3
98583,1770011,9,5722989,3,2,50,4
98583,1770013,11,5723001,3,2,25,1
98583,1770014,12,5723005,2,2,25,4
98583,1770015,13,5723010,2,2,90,2
98583,1770019,17,5723026,3,2,40,3
98805,1774008,10,5737301,2,2,145,3
98805,1774009,11,5737305,2,2,20,2
98805,1774010,12,5737308,2,2,40,3
98805,1774016,18,5737333,2,2,110,4
98806,1774021,5,5737342,3,2,25,2
98806,1774024,8,5737354,3,2,50,3
98806,1774025,9,5737359,3,2,27,3
98806,1774027,11,5737367,2,2,109,4
98806,1774030,14,5737379,2,2,130,3
98806,1774031,15,5737383,2,2,30,3
98806,1774032,16,5737387,2,2,13,3
99058,1778562,10,5753245,2,2,220,4
99058,1778567,15,5753266,2,2,30,3
99058,1778568,16,5753270,2,2,40,3
99079,1778933,3,5754496,2,2,58,3
99079,1778938,8,5754507,2,2,220,4
99079,1778939,9,5754512,2,2,94,3
99079,1778941,11,5754520,2,2,140,3
99079,1778944,14,5754531,2,2,60,3
99079,1778944,14,5754532,3,2,11,2
99079,1778946,16,5754539,3,2,80,3
99079,1778948,18,5754545,2,2,145,3
99087,1779076,2,5755072,3,2,180,3
99087,1779079,5,5755084,3,2,70,3
99087,1779085,11,5755106,3,2,25,2
99087,1779088,14,5755119,3,2,30,3
99087,1779090,16,5755127,2,2,20,1
99087,1779091,17,5755131,2,2,110,3
99254,1782083,3,5765671,2,2,86,3
99254,1782084,4,5765675,2,2,180,4
99254,1782084,4,5765676,3,2,7,3
99254,1782088,8,5765693,2,2,60,4
99254,1782088,8,5765694,3,2,25,3
99254,1782093,13,5765714,2,2,240,4
99254,1782093,13,5765715,3,2,60,3
99254,1782098,18,5765737,4,2,9,3
99292,1782766,2,5768114,2,2,124,4
99292,1782767,3,5768119,2,2,45,4
99292,1782769,5,5768129,2,2,140,3
99292,1782773,9,5768146,2,2,130,3
99292,1782774,10,5768150,2,2,290,6
99292,1782774,10,5768151,3,2,140,5
99292,1782778,14,5768169,2,2,197,3
99292,1782779,15,5768173,2,2,70,3
99293,1782787,5,5768203,2,2,20,3
99293,1782793,11,5768231,3,2,30,3
99293,1782795,13,5768237,2,2,190,3
99293,1782795,13,5768238,3,2,30,2
99293,1782796,14,5768241,2,2,120,4
99293,1782798,16,5768252,3,2,30,3
99293,1782799,17,5768256,2,2,32,2
99294,1782801,1,5768264,2,2,124,4
99294,1782803,3,5768272,2,2,150,3
99294,1782804,4,5768276,2,2,150,4
99294,1782804,4,5768277,3,2,11,3
99295,1782819,1,5768303,2,2,170,4
99295,1782821,3,5768312,2,2,155,3
99295,1782822,4,5768316,2,2,165,3
99295,1782824,6,5768325,4,2,8,2
99295,1782825,7,5768328,2,2,67,3
99295,1782826,8,5768332,2,2,67,4
99295,1782826,8,5768333,3,2,27,3
99295,1782829,11,5768345,2,2,116,4
99295,1782829,11,5768346,3,2,10,3
99295,1782833,15,5768362,2,2,111,3
99295,1782833,15,5768363,3,2,30,2
99295,1782835,17,5768370,2,2,15,2
99295,1782836,18,5768374,3,2,130,3
99328,1783413,1,5770614,3,2,17,3
99328,1783416,4,5770627,3,2,40,3
99328,1783417,5,5770632,3,2,28,3
99328,1783418,6,5770636,2,2,19,2
99328,1783420,8,5770643,2,2,110,4
99328,1783421,9,5770648,2,2,300,5
99328,1783421,9,5770650,4,2,25,3
99328,1783426,14,5770674,3,2,50,3
99328,1783429,17,5770688,3,2,35,2
99328,1783430,18,5770692,3,2,114,3
99885,1793439,1,5804894,2,2,290,4
99885,1793439,1,5804895,3,2,103,3
99885,1793443,5,5804915,2,2,70,3
99885,1793445,7,5804923,2,2,124,4
99885,1793446,8,5804928,2,2,100,3
99885,1793447,9,5804932,2,2,190,5
99885,1793447,9,5804934,4,2,25,3
99885,1793448,10,5804938,2,2,300,4
99885,1793452,14,5804957,3,2,50,3
99885,1793455,17,5804970,3,2,60,4
99342,1783667,3,5771593,2,2,70,3
99342,1783673,9,5771617,3,2,90,3
99342,1783674,10,5771621,2,2,140,4
99342,1783676,12,5771629,2,2,32,2
99342,1783677,13,5771632,2,2,70,2
99342,1783678,14,5771636,3,2,20,2
99342,1783679,15,5771640,3,2,20,2
99342,1783680,16,5771643,2,2,15,1
99342,1783681,17,5771648,3,2,25,3
99464,1785861,1,5778877,3,2,30,2
99464,1785862,2,5778881,3,2,180,3
99464,1785866,6,5778896,2,2,140,3
99464,1785866,6,5778897,3,2,14,2
99464,1785869,9,5778907,2,2,80,3
99640,1789030,2,5789686,2,2,10,3
99640,1789032,4,5789695,3,2,30,3
99640,1789033,5,5789699,2,2,68,3
99640,1789034,6,5789703,2,2,15,3
99640,1789035,7,5789707,2,2,145,3
99640,1789036,8,5789711,2,2,244,3
99640,1789037,9,5789716,3,2,145,3
99640,1789040,12,5789727,2,2,25,3
99640,1789041,13,5789732,3,2,40,3
99640,1789044,16,5789744,2,2,281,4
99640,1789044,16,5789745,3,2,68,3
100067,1796717,3,5816353,2,2,35,3
100067,1796721,7,5816369,2,2,20,3
100067,1796722,8,5816374,3,2,15,3
100067,1796723,9,5816378,2,2,140,3
99687,1789875,1,5792154,2,2,40,3
99687,1789876,2,5792159,3,2,18,2
99687,1789881,7,5792177,2,2,123,3
99687,1789884,10,5792191,3,2,10,3
99687,1789885,11,5792196,3,2,116,2
99687,1789886,12,5792199,2,2,15,2
99687,1789889,15,5792210,2,2,245,4
99687,1789891,17,5792220,3,2,40,3
99931,1794267,1,5807457,2,2,40,3
99931,1794269,3,5807465,2,2,180,3
99931,1794270,4,5807469,2,2,14,2
99931,1794273,7,5807480,2,2,53,3
99931,1794276,10,5807491,2,2,92,2
99931,1794277,11,5807494,2,2,290,4
99931,1794279,13,5807503,3,2,40,3
99931,1794281,15,5807512,3,2,240,3
99931,1794284,18,5807524,3,2,40,3
99770,1791369,1,5797011,3,2,25,3
99770,1791370,2,5797016,3,2,35,3
99770,1791372,4,5797025,3,2,30,2
99770,1791377,9,5797045,2,2,140,3
99770,1791378,10,5797050,3,2,20,2
99886,1793457,1,5804977,2,2,200,4
99886,1793459,3,5804986,2,2,15,3
99886,1793460,4,5804991,3,2,25,3
99886,1793461,5,5804995,2,2,180,4
100210,1799290,2,5824946,2,2,90,3
100210,1799291,3,5824950,2,2,238,4
100210,1799294,6,5824962,2,2,93,3
100210,1799295,7,5824967,3,2,15,2
100210,1799297,9,5824973,2,2,20,2
100210,1799300,12,5824985,2,2,8,2
100210,1799301,13,5824989,3,2,169,3
100210,1799305,17,5825003,2,2,263,5
100210,1799305,17,5825004,3,2,103,4
100210,1799306,18,5825009,2,2,111,2
100721,1808495,9,5857429,2,2,38,3
100721,1808496,10,5857433,2,2,60,3
100721,1808497,11,5857437,2,2,263,3
100702,1808146,2,5856107,3,2,20,3
100702,1808147,3,5856111,2,2,30,3
100702,1808149,5,5856117,2,2,160,4
100702,1808155,11,5856143,3,2,12,3
100702,1808159,15,5856162,3,2,25,3
100702,1808162,18,5856172,2,2,120,3
100782,1809585,1,5861419,2,2,77,3
100782,1809593,9,5861448,2,2,30,2
100782,1809594,10,5861451,2,2,94,3
100782,1809595,11,5861455,2,2,280,4
100782,1809596,12,5861460,2,2,15,2
100782,1809600,16,5861476,2,2,12,2
100782,1809601,17,5861480,3,2,30,3
100783,1809603,1,5861489,3,2,20,2
100783,1809604,2,5861492,2,2,130,3
100783,1809604,2,5861493,3,2,10,2
